source,target
275013962,235598630
569125867,220620469
290007128,526581403
222659660,452007002
13588275,16617748
456925212,267166458
3346542,197451070
348609170,255210148
569125867,21197125
343048272,7596329
146553153,55354143
346170864,239376024
257332093,675551143
662741463,235270704
260771135,735628586
461547882,248298009
232094840,510375103
321776183,269174340
98306295,268875746
420893527,165286116
463995635,255363279
299908306,138193249
197700598,280045572
420893527,231990786
852669061,167211904
2762541,672297149
249838483,551933576
205420949,228128499
293967302,134797147
201479675,540737926
39538382,103431777
222474080,211429189
80671383,7176539
88785305,162707677
88785305,145795447
181379424,274575697
293967302,501264517
293967302,239572416
191228642,139346650
456925212,264104761
852669061,690261447
390860892,110666456
414176127,409559557
255458851,323028003
244704883,294493471
59245310,18774091
241514576,453970384
244704883,81445904
181379424,201310878
241514576,2532569
569125867,382952017
39577684,103690119
323705571,788851189
183406465,369151716
13588275,41123641
576290948,204994741
240352641,172063906
36041325,749064757
296485275,236107347
662741463,207172988
662741463,49040357
353361625,355974106
5856094,21665867
93511481,348609170
181899699,3882119
281095868,710557455
516146289,448750013
430788636,540100871
471276575,428334093
163209102,50345600
13588275,468183
146553153,5047792
210930165,2695605
5856094,875637
293967302,362927261
222659660,555097823
299197852,423903728
1841900,47813845
58314538,152139476
420893527,329484583
5856094,8442213
384409125,294936553
320182139,532448524
852669061,223701702
282107618,274575697
248652763,141646898
212397580,314416344
246422438,513327708
456494191,403942196
156110357,219209666
539798041,530145993
282343851,231446735
3346542,381157498
13588275,39786661
378015876,5741557
566922501,702493304
257465738,306187024
465506973,214623623
427076362,22225792
428113258,406009560
335892490,147207931
427076362,99175804
281095868,293396347
427076362,156547302
281095868,836310768
619577615,574081582
290659920,302018999
242149525,348063625
158753348,155528345
419054284,428638996
456925212,436414535
547782928,170021326
244704883,422791187
471276575,62171075
611408859,398335332
488243736,379290263
69181460,603684005
343048272,191619218
163732075,215079366
414176127,277432299
88785305,19812977
326369514,15228119
1756709,157656695
401629439,417745701
408717937,282989865
208698330,86496365
456494191,214903363
619577615,594050516
549033684,585359343
346494351,247303813
222659660,70065591
4194976,16641602
326807134,197582098
246392839,478214570
498156621,466059726
348609170,190123992
5856094,44318373
5856094,1176956
299908306,205197278
466889037,265849878
662741463,212397580
112082607,305223238
348759551,294999783
357795422,455553795
547782928,255286324
334025696,223456472
171332234,249671848
378015876,115846734
415644346,133548614
428113258,376099986
420893527,308125031
319628783,380289282
455209110,743576023
210780562,381451818
3346542,25898058
178786625,304993780
320182139,195142854
246392839,583099611
146553153,142450060
558255592,388136125
11582761,98451666
420893527,144302542
852669061,707479802
260771135,355828326
414176127,375766990
34381710,17338900
552761297,560231071
11272266,9632535
415644346,387445869
419054284,187522760
390860892,113699992
611408859,319832902
247910399,426658444
11582761,6740024
456925212,301224157
300919599,283677043
294291839,548193965
428113258,188530886
35487274,356718378
2762541,2818454
299908306,151692021
104196443,176536313
95176713,376721103
195438755,118218440
260771135,301581075
353361625,520379985
408717937,163177124
662741463,233675870
390523841,283316489
13588275,1531444
662741463,190853597
246422438,26987543
178786625,351301673
258846989,209721248
465506973,247876428
547782928,211375289
244704883,145484453
240352641,191384216
238384014,255014960
208698330,2852191
547782928,253952727
171332234,282855
7894249,408717937
344924333,547397837
257465738,257151533
408717937,236000918
282677928,261723359
655632263,26794275
428113258,384808775
273881727,92166020
456494191,424351968
242149525,550078407
355467757,5708504
569125867,236745069
611408859,211699773
242047333,155489409
440274570,3835919
569125867,361075871
54854546,161926458
299908306,331383590
569125867,184567343
257465738,286530981
172653463,226533679
322319926,361763415
88785305,389635337
326631945,60265642
240443780,319424984
427076362,14369282
471276575,327425228
290659920,859388901
299908306,250646102
547782928,113010664
662741463,177498613
173860653,4279167
300919599,142461448
250043232,500607295
662741463,240302302
4408195,193232784
181899699,165565393
555746062,547967391
257673049,1707047
270288637,638248535
453895363,429397036
181899699,1126897
39538382,989742
41501022,40489109
257066830,253274133
84295656,1107071
619577615,629373919
540304869,243724830
549033684,469139661
23810143,229022010
447582384,552556261
615031958,291711282
560875125,383777387
255366094,221738587
171332234,318074684
323705571,472971167
549033684,647511725
299908306,252580914
549033684,415485436
547782928,350305384
427076362,137030778
662741463,153226869
348759551,573858561
430788636,468030106
257386414,328159014
13588275,3519357
159004480,127347415
1841900,215848246
430788636,469829132
95176713,170146007
662741463,130041204
455209110,174109701
171332234,151918237
348609170,409277664
360766380,267398656
244704883,338817183
5856094,19046781
244704883,386485037
166627739,33711088
241514576,17277610
3346542,22609514
731564795,228771678
420893527,244457280
480719713,428951587
655632263,558304739
549033684,500682541
181899699,1679117
36041325,238368553
401629439,372403242
319628783,617557801
414176127,417122376
690736214,448172668
358528631,270832648
427076362,105531550
505117799,305307056
3346542,136215103
9300105,9673159
171332234,90530643
456925212,162811705
465306040,445230987
461547882,643867538
420893527,277773172
294580850,528848429
146553153,5295286
662741463,175192092
5856094,24063961
456494191,183501238
257004484,495574348
549033684,518056467
420893527,181528677
427076362,19026512
471276575,153968411
252606151,250137396
566922501,536696433
420893527,253997514
88785305,415473567
505117799,483095893
418495890,227533530
271311728,238857234
282677928,256297397
447582384,557774087
611408859,52947565
181379424,322750135
267609629,221278957
255366094,180117321
569125867,10073092
269746233,186171396
171332234,174241450
560875125,598661216
163732075,383033765
36041325,36070253
555746062,442227387
299908306,367922092
36041325,113990529
240352641,178785831
273881727,212263678
358528631,25963326
13588275,46320772
549033684,467774707
4408195,171332234
662741463,240201442
13588275,6509591
257066830,713286374
261723359,257378239
824597061,336678739
569125867,351107607
619577615,573945422
146553153,1775626
181899699,61373164
402236678,7834965
456925212,122514587
381144370,172857556
614288838,193891372
242047333,191145138
265134445,546356382
426240389,187334761
25891559,137023090
569125867,302260117
275013962,193881123
401629439,221158093
456925212,414991359
261018442,567742475
566922501,477417210
510323427,319628783
471276575,359360301
662741463,226997036
166627739,923175
258611275,222513037
146553153,51336063
409028012,243058883
230296613,433158572
199891666,523418365
281095868,457254275
171332234,169216244
424935755,140539086
13588275,44067889
456925212,388149898
558255592,263545859
190936664,332305850
25891559,71911457
290800603,821914276
456494191,569357698
401629439,10351300
479518999,247612396
183406465,202583267
9300105,67594194
237403943,440206595
471276575,445759673
145015907,150991959
95176713,173349719
456494191,81448737
447582384,507924976
357795422,328136868
348609170,462531483
346170864,363096674
58314538,201181172
334025696,213680828
456494191,284863586
402236678,168228318
471276575,329940047
271311728,328123536
256262373,506683533
366642900,223229180
390860892,180490356
104196443,361338432
207634257,168911946
5856094,10200059
569125867,378843413
466889037,311370141
303690604,187564809
430788636,337615806
6291976,51682566
662741463,152669119
430788636,461143860
94867644,209874371
428113258,407480342
171332234,249677890
427076362,162499259
166627739,209345755
852669061,502539435
267407970,463324591
69181460,66740789
180177459,491515054
430788636,473278752
375483829,631846469
381144370,392293136
275013962,220766236
244704883,476152981
710148599,5212445
5856094,3146857
11582761,8773712
293967302,197700598
229814797,243019937
420216858,521202291
456494191,512590448
505117799,211141348
197700598,66479077
358528631,262666443
257465738,212690587
191228642,213684878
170131510,290185428
547782928,280152143
36041325,612347251
257465738,340399920
112082607,72381695
532802039,231337942
